NOUN,disruptions,O
PUNCT,',',O
PUNCT,",O
VERB,said,O
PROPN,SMRT,ORG
PROPN,CEO,TITLE
PROPN,Desmond,PERSON
PROPN,Kuek,PERSON
ADP,at,O
DET,the,O
NOUN,press,O
NOUN,conference,O
PUNCT,0,O
,,
ADP,In,O
NOUN,response,O
ADP,to,O
DET,the,O
NOUN,service,O
NOUN,breakdown,O
PUNCT,',',O
PROPN,Chew,PERSON
PROPN,Men,PERSON
PROPN,Leong,PERSON
PUNCT,',',O
PROPN,LTA,ORG
ADJ,chief,TITLE
NOUN,executive,TITLE
PUNCT,',',O
ADV,also,O
VERB,apologized,O
ADP,for,O
DET,the,O
NOUN,incident,O
CONJ,and,O
VERB,claimed,O
ADP,that,O
PRON,they,O
VERB,need,O
DET,some,O
NOUN,time,O
PART,to,O
VERB,investigate,O
DET,the,O
NOUN,incident,O
ADP,due,O
ADP,to,O
DET,the,O
ADJ,massive,O
NOUN,system,O
PUNCT,0,O
,,
PRON,He,O
VERB,added,O
ADP,that,O
DET,the,O
PROPN,SMRT,ORG
NOUN,engineers,O
VERB,have,O
VERB,worked,O
ADV,overnight,O
PART,to,O
VERB,find,O
PART,out,O
DET,the,O
NOUN,root,O
NOUN,cause,O
ADP,of,O
DET,the,O
NOUN,power,O
NOUN,trip,O
PUNCT,0,O
,,
PROPN,SMRT,ORG
PROPN,Corp,ORG
VERB,has,O
VERB,identified,O
NUM,three,CARDINAL
ADJ,possible,O
NOUN,causes,O
ADP,of,O
PROPN,Tuesday,DATE
PART,'''s',O
ADJ,unprecedented,O
NOUN,breakdown,O
ADP,on,O
DET,the,O
PROPN,North,LINE
PUNCT,-,LINE
PROPN,South,LINE
CONJ,and,O
PROPN,East,LINE
PUNCT,-,LINE
PROPN,West,LINE
NOUN,lines,LINE
PUNCT,:,O
VERB,worn,O
NOUN,cable,AREA
NOUN,insulation,O
PUNCT,',',O
NOUN,tunnel,AREA
NOUN,water,O
NOUN,leakage,O
PUNCT,',',O
CONJ,and,O
DET,a,O
NOUN,glitch,O
ADP,in,O
DET,a,O
NOUN,power,AREA
NOUN,substation,O
PUNCT,0,O
,,
PRON,It,O
VERB,pointed,O
ADP,to,O
DET,these,O
ADJ,possible,O
NOUN,causes,O
ADP,at,O
DET,a,O
NOUN,media,O
NOUN,conference,O
NOUN,yesterday,DATE
CONJ,but,O
VERB,said,O
PRON,it,O
VERB,was,O
PUNCT,",O
ADV,not,O
NUM,100,PERCENT
NOUN,per,PERCENT
NOUN,cent,PERCENT
ADJ,sure,O
PUNCT,",O
ADP,that,O
PRON,they,O
VERB,led,O
ADP,to,O
DET,the,O
NOUN,breakdown,O
PUNCT,',',O
CONJ,and,O
ADP,that,O
PRON,it,O
VERB,was,O
VERB,continuing,O
NOUN,investigations,O
PART,to,O
VERB,determine,O
ADP,if,O
ADV,there,O
VERB,are,O
ADJ,other,O
NOUN,causes,O
PUNCT,0,O
,,
VERB,Asked,O
ADP,if,O
DET,these,O
ADJ,potential,O
NOUN,flaws,O
VERB,would,O
VERB,have,O
VERB,been,O
VERB,picked,O
PART,up,O
ADP,during,O
ADJ,routine,O
NOUN,checks,O
PUNCT,',',O
PROPN,SMRT,ORG
PROPN,Trains,ORG
VERB,managing,TITLE
NOUN,director,TITLE
PROPN,Lee,PERSON
PROPN,Ling,PERSON
PROPN,Wee,PERSON
VERB,said,O
PUNCT,:,O
ADJ,Our,O
ADJ,routine,O
NOUN,checks,O
VERB,do,O
VERB,cover,O
DET,these,O
NOUN,things,O
PUNCT,',',O
CONJ,but,O
PRON,they,O
VERB,are,O
ADV,not,O
VERB,done,O
DET,every,O
NOUN,day,O
PUNCT,',',O
PRON,they,O
VERB,are,O
VERB,done,O
NUM,six,CARDINAL
PUNCT,-,O
ADJ,monthly,DATE
CONJ,or,O
ADV,annually,DATE
PUNCT,0,O
,,
PRON,He,O
VERB,acknowledged,O
ADP,that,O
ADP,as,O
DET,a,O
NOUN,system,O
NOUN,ages,O
PUNCT,',',O
DET,the,O
NOUN,frequency,O
ADP,of,O
NOUN,checks,O
VERB,needs,O
PART,to,O
VERB,rise,O
PUNCT,',',O
VERB,adding,O
PROPN,SMRT,ORG
VERB,is,O
VERB,putting,O
ADP,in,O
NOUN,place,O
NOUN,conditioning,O
NOUN,monitoring,O
NOUN,systems,O
ADJ,that,O
VERB,will,O
VERB,help,O
PRON,it,O
VERB,do,O
DET,this,O
PUNCT,0,O
,,
ADV,However,O
PUNCT,',',O
PRON,it,O
VERB,takes,O
NOUN,time,O
PART,to,O
VERB,implement,O
DET,this,O
PUNCT,0,O
,,
PROPN,Mr,PERSON
PROPN,Kuek,PERSON
VERB,said,O
DET,the,O
NOUN,operator,O
VERB,will,O
ADV,not,O
VERB,be,O
ADJ,able,O
PART,to,O
VERB,catch,O
DET,every,O
ADJ,potential,O
NOUN,fault,O
ADV,even,O
ADP,if,O
PRON,it,O
VERB,stepped,O
PART,up,O
NOUN,maintenance,O
PUNCT,0,O
,,
PUNCT,",O
,,
ADV,So,O
NUM,one,CARDINAL
NOUN,solution,O
VERB,is,O
PART,to,O
ADV,completely,O
VERB,renew,O
DET,the,O
NOUN,system,O
PUNCT,',',O
